1108453.0	3.0
197644.1	0.0
197644.0	0.0
196122.0	0.0
3946926.0	0.0
denovo9503.0	0.0
denovo6551.1	0.0
denovo2183.0	0.0
272953.0	0.0
166664.1	0.0
172640.0	0.238193242255
172640.1	1.76180675775
denovo5848.0	0.0
4476780.0	0.0
denovo5982.0	0.0
4424327.0	0.0
3600504.0	0.0
4443094.0	0.0
denovo2199.0	0.0
denovo12305.0	0.0
4464113.0	0.0
4464113.1	0.0
313069.1	0.0
denovo10247.0	0.0
denovo10247.1	0.0
303652.0	17.0
denovo5741.0	0.0
261373.0	0.0
denovo6551.0	0.0
denovo11208.0	0.0
denovo10394.0	0.0
2875735.0	0.0
172161.0	0.0
172161.1	0.0
4474255.0	0.0
4378740.0	6.79902424454
4378740.1	2.20097575546
1141335.0	0.0
denovo10243.0	0.0
1992.0	0.0
192598.0	0.0
192598.1	0.0
260201.0	0.0
184470.0	0.0
14094.0	0.0
denovo1277.0	0.0
denovo12694.0	0.0
denovo10559.0	0.0
179927.0	0.0
316381.0	0.0
4421276.0	0.0
denovo9909.0	0.0
denovo12065.0	0.0
110016.0	0.0
denovo9569.0	0.0
146564.0	0.0
146564.1	0.0
1109178.0	7.21771367368
191948.1	0.0
denovo11165.0	0.0
161277.0	0.0
1033413.0	0.0
denovo8373.1	0.0
174573.0	267.0
3588390.0	0.0
317389.0	0.0
denovo3492.0	0.0
197696.0	0.0
denovo3498.0	0.0
661259.1	0.0
661259.0	0.0
denovo6811.0	0.0
262095.0	6.0
denovo5713.0	0.0
335965.0	0.0
304080.0	0.0
denovo10506.0	1.0
175485.0	0.0
denovo12921.0	0.0
1135084.1	0.0
denovo1235.0	0.0
832848.0	0.0
denovo8389.0	0.0
denovo13122.0	0.0
denovo5454.0	0.0
676211.1	0.0
676211.0	0.0
denovo4399.0	0.0
4094866.0	0.0
denovo9776.0	0.0
denovo9776.1	0.0
319702.0	0.0
denovo2609.0	0.0
296045.0	0.0
296045.1	0.0
4460109.1	0.0
4460109.0	0.0
denovo6432.0	0.0
291090.0	0.0
268099.0	0.0
191616.0	0.0
195123.1	0.0
denovo1779.0	0.0
denovo8002.0	0.0
denovo4581.0	0.0
denovo13353.0	0.0
194490.0	0.0
denovo5426.0	0.0
denovo5712.0	0.0
3016478.0	0.0
556126.0	0.0
179513.0	0.0
827592.0	0.0
denovo10697.0	0.0
denovo1402.0	0.0
denovo1402.1	0.0
271880.0	0.0
267451.0	0.0
275984.0	0.0
160140.0	0.0
160140.1	0.0
3327894.1	0.0
denovo9225.0	0.0
3141094.0	0.0
4390319.0	0.0
183958.0	0.0
339549.0	0.0
169845.0	0.0
denovo5886.0	0.0
denovo5886.1	0.0
827522.0	1.0
denovo4573.0	0.0
denovo10472.0	0.0
995147.0	0.0
437137.0	0.0
263171.0	0.0
4365130.0	0.0
4444771.0	0.0
133719.0	0.0
denovo1065.0	0.0
136604.0	2.0
4440624.0	0.0
273954.0	0.0
273954.1	0.0
1571092.0	0.0
264359.1	0.0
264359.0	0.0
denovo3780.1	0.0
denovo3780.0	0.0
denovo902.1	0.0
174959.0	0.0
263992.1	0.0
263992.0	0.0
denovo2950.0	0.0
313069.0	0.0
185483.0	0.0
575041.0	0.0
271230.0	0.0
denovo2874.0	0.0
132338.0	0.0
162639.0	0.0
