target_id	length	eff_length	est_counts	tpm
GCF_000006625.1_ASM662v1	751719	751451	0	0
GCF_000007585.1_ASM758v1	2343476	2.34321e+06	65.8386	6.16031
GCF_000009925.1_ASM992v1	5311000	5.31073e+06	341898	14114.8
GCF_000010505.1_ASM1050v1	2354886	2.35462e+06	10.7067	0.996939
GCF_000011045.1_ASM1104v1	3005051	3.00478e+06	22.351	1.63086
GCF_000011065.1_ASM1106v1	6293409	6.29314e+06	22687.1	790.395
GCF_000012845.1_ASM1284v1	4811379	4.81111e+06	4306	196.228
GCF_000015325.1_ASM1532v1	5352772	5.3525e+06	0	0
GCF_000018685.1_ASM1868v1	4847594	4.84733e+06	0	0
GCF_000020225.1_ASM2022v1	2664102	2.66383e+06	10.2873	0.846697
GCF_000020605.1_ASM2060v1	3449685	3.44942e+06	0	0
GCF_000022065.1_ASM2206v1	4068724	4.06846e+06	7175.09	386.662
GCF_000026525.1_ASM2652v1	3033116	3.03285e+06	2779.91	200.962
GCF_000055945.1_ASM5594v1	1719044	1.71878e+06	0	0
GCF_000091345.1_ASM9134v1	1576758	1.57649e+06	0	0
GCF_000091405.1_ASM9140v1	1785136	1.78487e+06	3.15865	0.387997
GCF_000142965.1_ASM14296v1	3323183	3.32292e+06	62.6357	4.13272
GCF_000144405.1_ASM14440v1	3168292	3.16802e+06	430.426	29.7881
GCF_000144625.1_ASM14462v1	4662871	4.6626e+06	0	0
GCF_000145035.1_ASM14503v1	4404997	4.40473e+06	5.30215	0.263916
GCF_000153905.1_ASM15390v1	3625318	3.62505e+06	1.0856	0.0656583
GCF_000153925.1_ASM15392v1	2740036	2.73977e+06	9.4422	0.755601
GCF_000154065.1_ASM15406v1	2914343	2.91408e+06	12.6392	0.950938
GCF_000154105.1_ASM15410v1	4433047	4.43278e+06	4.12608	0.204077
GCF_000154125.1_ASM15412v1	6463699	6.46343e+06	5165.02	175.203
GCF_000154205.1_ASM15420v1	4717977	4.71771e+06	0	0
GCF_000154305.1_ASM15430v1	3606016	3.60575e+06	0	0
GCF_000154345.1_ASM15434v1	3270319	3.27005e+06	6125.01	410.663
GCF_000154365.1_ASM15436v1	6557758	6.55749e+06	0	0
GCF_000154385.1_ASM15438v1	3127263	3.127e+06	19361.5	1357.52
GCF_000154425.1_ASM15442v1	3102397	3.10213e+06	87301	6170.1
GCF_000154465.1_ASM15446v1	2550068	2.5498e+06	3.07333	0.264263
GCF_000154505.1_ASM15450v1	3620575	3.62031e+06	46815.8	2835.18
GCF_000154565.1_ASM15456v1	3719238	3.71897e+06	3199.57	188.626
GCF_000154825.1_ASM15482v1	2284653	2.28439e+06	0	0
GCF_000155205.1_ASM15520v1	2730345	2.73008e+06	56330.3	4523.77
GCF_000155815.1_ASM15581v1	4158670	4.1584e+06	1.11584	0.0588315
GCF_000155875.1_ASM15587v1	3239365	3.2391e+06	9.75304	0.66016
GCF_000155915.2_Lacto_jensenii_1153_V2	1737966	1.7377e+06	0	0
GCF_000156015.1_ASM15601v1	2483291	2.48302e+06	1.00459	0.0887036
GCF_000156035.2_ASM15603v2	3864166	3.8639e+06	7118.5	403.921
GCF_000156075.1_ASM15607v1	5489043	5.48878e+06	1.03607	0.0413852
GCF_000156175.1_ASM15617v1	1804837	1.80457e+06	0	0
GCF_000156495.1_ASM15649v1	4617498	4.61723e+06	1.12362	0.0533544
GCF_000156515.1_ASM15651v1	3887119	3.88685e+06	102813	5799.41
GCF_000156535.1_ASM15653v1	4384755	4.38449e+06	4.30791	0.215417
GCF_000156655.1_ASM15665v1	2417520	2.41725e+06	0	0
GCF_000156675.1_ASM15667v1	3053841	3.05357e+06	14.8216	1.06419
GCF_000157015.1_ASM15701v1	5487279	5.48701e+06	39.3431	1.57205
GCF_000157035.2_Bacteroides_sp_2_1_7_V2	5163602	5.16333e+06	25.7651	1.09405
GCF_000157075.2_Bact_sp_9_1_42FAA_V2	5614858	5.61459e+06	51.3416	2.00486
GCF_000157095.2_Bacteroides_sp_D1_V2	5965949	5.96568e+06	49.6052	1.82306
GCF_000157915.1_ASM15791v1	3858283	3.85802e+06	6.04349	0.343445
GCF_000157935.1_ASM15793v1	3508593	3.50833e+06	1.00073	0.0625387
GCF_000157955.1_ASM15795v1	3238371	3.2381e+06	1.01222	0.0685359
GCF_000157975.1_ASM15797v1	3567748	3.56748e+06	146240	8987.5
GCF_000157995.1_ASM15799v1	3806625	3.80636e+06	2.01904	0.116297
GCF_000158075.1_ASM15807v1	6230781	6.23051e+06	11396.6	401.038
GCF_000158335.2_Bact_dorei_5_1_36_D4_V2	5535188	5.53492e+06	1.0217	0.0404713
GCF_000158515.2_Bacteroides_sp_4_3_47FAA_V2	5431515	5.43125e+06	8.86164	0.357724
GCF_000158555.2_Erys_bact_D7_V2	3516300	3.51603e+06	3288.51	205.06
GCF_000158655.1_ASM15865v1	3407776	3.40751e+06	18251.7	1174.36
GCF_000159215.1_ASM15921v1	1798398	1.79813e+06	20067.8	2446.88
GCF_000159615.1_ASM15961v1	2035025	2.03476e+06	9152.37	986.176
GCF_000159875.2_Bact_sp_1_1_6_V2	6753495	6.75323e+06	66.644	2.16363
GCF_000159995.1_ASM15999v1	2583249	2.58298e+06	18.347	1.55731
GCF_000160035.2_ASM16003v2	3477654	3.47739e+06	1.00996	0.0636774
GCF_000160075.2_ASM16007v2	2042029	2.04176e+06	0	0
GCF_000160095.1_ASM16009v1	6639163	6.6389e+06	4.06403	0.134213
GCF_000160115.1_ASM16011v1	2169067	2.1688e+06	30422.3	3075.43
GCF_000160135.1_ASM16013v1	2673424	2.67316e+06	4908.05	402.548
GCF_000160635.1_ASM16063v1	2631262	2.63099e+06	0	0
GCF_000160675.1_ASM16067v1	1923388	1.92312e+06	832.247	94.881
GCF_000162015.1_ASM16201v1	3081989	3.08172e+06	8268.06	588.225
GCF_000162135.1_ASM16213v1	5210327	5.21006e+06	1457.3	61.3254
GCF_000162175.1_ASM16217v1	4892396	4.89213e+06	19783.8	886.637
GCF_000162215.1_ASM16221v1	4453133	4.45287e+06	0	0
GCF_000162275.1_ASM16227v1	5327964	5.3277e+06	65.1006	2.67904
GCF_000162415.1_ASM16241v1	3996612	3.99634e+06	3599.7	197.486
GCF_000162455.1_ASM16245v1	3300637	3.30037e+06	22638.5	1503.9
GCF_000162535.1_ASM16253v1	5723459	5.72319e+06	155.564	5.95943
GCF_000163055.2_ASM16305v2	2480279	2.48001e+06	1.00414	0.0887715
GCF_000163655.1_ASM16365v1	5228876	5.22861e+06	14294.1	599.383
GCF_000165775.1_ASM16577v3	2129233	2.12897e+06	419.613	43.2129
GCF_000166035.1_ASM16603v1	2929041	2.92877e+06	9.92159	0.742726
GCF_000174895.1_ASM17489v1	4575190	4.57492e+06	0	0
GCF_000177015.3_Rumi_bact_D16_V2	3197225	3.19696e+06	12342.1	846.421
GCF_000178115.2_ASM17811v2	3008576	3.00831e+06	8464	616.86
GCF_000178835.2_ASM17883v2	4714237	4.71397e+06	8825	410.451
GCF_000179595.2_ASM17959v2	6147681	6.14741e+06	1.00838	0.0359637
GCF_000184945.1_ASM18494v1	3223504	3.22324e+06	643741	43787.8
GCF_000185385.1_ASM18538v1	2971978	2.97171e+06	311868	23009
GCF_000185525.1_ASM18552v1	3030505	3.03024e+06	19.7225	1.42698
GCF_000185545.1_ASM18554v1	2910328	2.91006e+06	12.3157	0.927877
GCF_000185585.1_ASM18558v1	4587715	4.58745e+06	1.36055	0.0650244
GCF_000185605.1_ASM18560v1	4572247	4.57198e+06	13.061	0.626333
GCF_000185705.2_Bilo_wads_3_1_6_V2	4391134	4.39087e+06	0	0
GCF_000185825.1_ASM18582v1	3255952	3.25568e+06	0	0
GCF_000186105.1_Bacteroides_sp_3_1_40A_V1	5441639	5.44137e+06	6.7906	0.273611
GCF_000187895.1_ASM18789v1	4421564	4.4213e+06	1.15704	0.0573764
GCF_000189595.1_Clos_symb_WAL_14163_V1	5313546	5.31328e+06	0	0
GCF_000189615.1_Clos_symb_WAL_14673_V2	4859813	4.85955e+06	1.02062	0.0460469
GCF_000190535.1_ASM19053v1	4392288	4.39202e+06	1.50903	0.0753296
GCF_000191545.1_ASM19154v1	2097786	2.09752e+06	1939.98	202.78
GCF_000191805.1_Lach_bact_4_1_37FAA_V1	3058144	3.05788e+06	6286.67	450.748
GCF_000193395.1_ASM19339v1	2937589	2.93732e+06	10.134	0.756422
GCF_000195315.1_ASM19531v1	2115681	2.11541e+06	0	0
GCF_000195635.1_ASM19563v1	4331243	4.33098e+06	4012	203.099
GCF_000196175.1_ASM19617v1	3782950	3.78268e+06	0	0
GCF_000205025.1_ASM20502v1	2832560	2.83229e+06	0	0
